date,Temp_C,year,month,day,hour,min,sec
12/18/2022 5:00,28.245,2022,12,18,4,59,59
12/18/2022 5:00,28.27,2022,12,18,4,59,59
12/18/2022 5:00,28.518,2022,12,18,4,59,59
12/18/2022 5:00,28.617,2022,12,18,4,59,59
12/18/2022 5:00,28.617,2022,12,18,4,59,59
12/18/2022 5:00,28.468,2022,12,18,4,59,59
12/18/2022 5:00,28.568,2022,12,18,4,59,59
12/18/2022 5:00,28.468,2022,12,18,4,59,59
12/18/2022 5:00,28.32,2022,12,18,4,59,59
12/18/2022 5:00,28.295,2022,12,18,4,59,59
12/18/2022 5:00,28.32,2022,12,18,4,59,59
12/18/2022 5:00,28.295,2022,12,18,4,59,59
12/18/2022 5:00,28.27,2022,12,18,4,59,59
12/18/2022 5:00,28.245,2022,12,18,4,59,59
12/18/2022 5:00,28.196,2022,12,18,4,59,59
12/19/2022 5:00,28.171,2022,12,19,4,59,59
12/19/2022 5:00,28.122,2022,12,19,4,59,59
12/19/2022 5:00,28.097,2022,12,19,4,59,59
12/19/2022 5:00,28.122,2022,12,19,4,59,59
12/19/2022 5:00,28.122,2022,12,19,4,59,59
12/19/2022 5:00,28.147,2022,12,19,4,59,59
12/19/2022 5:00,28.023,2022,12,19,4,59,59
12/19/2022 5:00,28.122,2022,12,19,4,59,59
12/19/2022 5:00,28.122,2022,12,19,4,59,59
12/19/2022 5:00,28.147,2022,12,19,4,59,59
12/19/2022 5:00,28.196,2022,12,19,4,59,59
12/19/2022 5:00,28.345,2022,12,19,4,59,59
12/19/2022 5:00,28.468,2022,12,19,4,59,59
12/19/2022 5:00,28.667,2022,12,19,4,59,59
12/19/2022 5:00,28.518,2022,12,19,4,59,59
12/19/2022 5:00,28.518,2022,12,19,4,59,59
12/19/2022 5:00,28.468,2022,12,19,4,59,59
12/19/2022 5:00,28.369,2022,12,19,4,59,59
12/19/2022 5:00,28.345,2022,12,19,4,59,59
12/19/2022 5:00,28.27,2022,12,19,4,59,59
12/19/2022 5:00,28.245,2022,12,19,4,59,59
12/19/2022 5:00,28.221,2022,12,19,4,59,59
12/19/2022 5:00,28.171,2022,12,19,4,59,59
12/19/2022 5:00,28.122,2022,12,19,4,59,59
12/20/2022 5:00,28.023,2022,12,20,4,59,59
12/20/2022 5:00,28.023,2022,12,20,4,59,59
12/20/2022 5:00,27.998,2022,12,20,4,59,59
12/20/2022 5:00,28.072,2022,12,20,4,59,59
12/20/2022 5:00,28.122,2022,12,20,4,59,59
12/20/2022 5:00,28.171,2022,12,20,4,59,59
12/20/2022 5:00,28.196,2022,12,20,4,59,59
12/20/2022 5:00,28.196,2022,12,20,4,59,59
12/20/2022 5:00,28.245,2022,12,20,4,59,59
12/20/2022 5:00,28.295,2022,12,20,4,59,59
12/20/2022 5:00,28.221,2022,12,20,4,59,59
12/20/2022 5:00,28.419,2022,12,20,4,59,59
12/20/2022 5:00,28.543,2022,12,20,4,59,59
12/20/2022 5:00,28.568,2022,12,20,4,59,59
12/20/2022 5:00,28.593,2022,12,20,4,59,59
12/20/2022 5:00,28.493,2022,12,20,4,59,59
12/20/2022 5:00,28.518,2022,12,20,4,59,59
12/20/2022 5:00,28.369,2022,12,20,4,59,59
12/20/2022 5:00,28.32,2022,12,20,4,59,59
12/20/2022 5:00,28.245,2022,12,20,4,59,59
12/20/2022 5:00,28.171,2022,12,20,4,59,59
12/20/2022 5:00,28.147,2022,12,20,4,59,59
12/20/2022 5:00,28.122,2022,12,20,4,59,59
12/20/2022 5:00,28.122,2022,12,20,4,59,59
12/21/2022 5:00,28.097,2022,12,21,4,59,59
12/21/2022 5:00,28.097,2022,12,21,4,59,59
12/21/2022 5:00,28.023,2022,12,21,4,59,59
12/21/2022 5:00,27.998,2022,12,21,4,59,59
12/21/2022 5:00,27.974,2022,12,21,4,59,59
12/21/2022 5:00,28.023,2022,12,21,4,59,59
12/21/2022 5:00,28.023,2022,12,21,4,59,59
12/21/2022 5:00,28.023,2022,12,21,4,59,59
12/21/2022 5:00,28.023,2022,12,21,4,59,59
12/21/2022 5:00,28.122,2022,12,21,4,59,59
12/21/2022 5:00,28.27,2022,12,21,4,59,59
12/21/2022 5:00,28.245,2022,12,21,4,59,59
12/21/2022 5:00,28.345,2022,12,21,4,59,59
12/21/2022 5:00,28.444,2022,12,21,4,59,59
12/21/2022 5:00,28.568,2022,12,21,4,59,59
12/21/2022 5:00,28.667,2022,12,21,4,59,59
12/21/2022 5:00,28.742,2022,12,21,4,59,59
12/21/2022 5:00,28.617,2022,12,21,4,59,59
12/21/2022 5:00,28.394,2022,12,21,4,59,59
12/21/2022 5:00,28.27,2022,12,21,4,59,59
12/21/2022 5:00,28.221,2022,12,21,4,59,59
12/21/2022 5:00,28.221,2022,12,21,4,59,59
12/21/2022 5:00,28.196,2022,12,21,4,59,59
12/21/2022 5:00,28.196,2022,12,21,4,59,59
12/22/2022 5:00,28.072,2022,12,22,4,59,59
12/22/2022 5:00,28.097,2022,12,22,4,59,59
12/22/2022 5:00,28.072,2022,12,22,4,59,59
12/22/2022 5:00,28.023,2022,12,22,4,59,59
12/22/2022 5:00,28.048,2022,12,22,4,59,59
12/22/2022 5:00,28.072,2022,12,22,4,59,59
12/22/2022 5:00,27.974,2022,12,22,4,59,59
12/22/2022 5:00,27.949,2022,12,22,4,59,59
12/22/2022 5:00,27.998,2022,12,22,4,59,59
12/22/2022 5:00,28.048,2022,12,22,4,59,59
12/22/2022 5:00,28.171,2022,12,22,4,59,59
12/22/2022 5:00,28.345,2022,12,22,4,59,59
12/22/2022 5:00,28.444,2022,12,22,4,59,59
12/22/2022 5:00,28.518,2022,12,22,4,59,59
12/22/2022 5:00,28.518,2022,12,22,4,59,59
12/22/2022 5:00,28.468,2022,12,22,4,59,59
12/22/2022 5:00,28.369,2022,12,22,4,59,59
12/22/2022 5:00,28.419,2022,12,22,4,59,59
12/22/2022 5:00,28.27,2022,12,22,4,59,59
12/22/2022 5:00,28.27,2022,12,22,4,59,59
12/22/2022 5:00,28.221,2022,12,22,4,59,59
12/22/2022 5:00,28.147,2022,12,22,4,59,59
12/22/2022 5:00,28.122,2022,12,22,4,59,59
12/22/2022 5:00,28.072,2022,12,22,4,59,59
12/23/2022 5:00,28.048,2022,12,23,4,59,59
12/23/2022 5:00,28.048,2022,12,23,4,59,59
12/23/2022 5:00,28.072,2022,12,23,4,59,59
12/23/2022 5:00,28.072,2022,12,23,4,59,59
12/23/2022 5:00,28.072,2022,12,23,4,59,59
12/23/2022 5:00,28.072,2022,12,23,4,59,59
12/23/2022 5:00,27.998,2022,12,23,4,59,59
12/23/2022 5:00,27.974,2022,12,23,4,59,59
12/23/2022 5:00,28.023,2022,12,23,4,59,59
12/23/2022 5:00,28.122,2022,12,23,4,59,59
12/23/2022 5:00,28.147,2022,12,23,4,59,59
12/23/2022 5:00,28.369,2022,12,23,4,59,59
12/23/2022 5:00,28.419,2022,12,23,4,59,59
12/23/2022 5:00,28.543,2022,12,23,4,59,59
12/23/2022 5:00,28.419,2022,12,23,4,59,59
12/23/2022 5:00,28.518,2022,12,23,4,59,59
12/23/2022 5:00,28.419,2022,12,23,4,59,59
12/23/2022 5:00,28.32,2022,12,23,4,59,59
12/23/2022 5:00,28.221,2022,12,23,4,59,59
12/23/2022 5:00,28.196,2022,12,23,4,59,59
12/23/2022 5:00,28.171,2022,12,23,4,59,59
12/23/2022 5:00,28.147,2022,12,23,4,59,59
12/23/2022 5:00,28.122,2022,12,23,4,59,59
12/23/2022 5:00,28.048,2022,12,23,4,59,59
12/24/2022 5:00,28.048,2022,12,24,4,59,59
12/24/2022 5:00,27.949,2022,12,24,4,59,59
12/24/2022 5:00,27.924,2022,12,24,4,59,59
12/24/2022 5:00,27.899,2022,12,24,4,59,59
12/24/2022 5:00,27.899,2022,12,24,4,59,59
12/24/2022 5:00,27.875,2022,12,24,4,59,59
12/24/2022 5:00,27.825,2022,12,24,4,59,59
12/24/2022 5:00,27.875,2022,12,24,4,59,59
12/24/2022 5:00,27.974,2022,12,24,4,59,59
12/24/2022 5:00,27.899,2022,12,24,4,59,59
12/24/2022 5:00,28.048,2022,12,24,4,59,59
12/24/2022 5:00,28.072,2022,12,24,4,59,59
12/24/2022 5:00,28.048,2022,12,24,4,59,59
12/24/2022 5:00,28.023,2022,12,24,4,59,59
12/24/2022 5:00,28.196,2022,12,24,4,59,59
12/24/2022 5:00,28.048,2022,12,24,4,59,59
12/24/2022 5:00,28.023,2022,12,24,4,59,59
12/24/2022 5:00,27.924,2022,12,24,4,59,59
12/24/2022 5:00,27.899,2022,12,24,4,59,59
12/24/2022 5:00,27.85,2022,12,24,4,59,59
12/24/2022 5:00,27.85,2022,12,24,4,59,59
12/24/2022 5:00,27.825,2022,12,24,4,59,59
12/24/2022 5:00,27.776,2022,12,24,4,59,59
12/24/2022 5:00,27.702,2022,12,24,4,59,59
12/25/2022 5:00,27.677,2022,12,25,4,59,59
12/25/2022 5:00,27.604,2022,12,25,4,59,59
12/25/2022 5:00,27.604,2022,12,25,4,59,59
12/25/2022 5:00,27.628,2022,12,25,4,59,59
12/25/2022 5:00,27.604,2022,12,25,4,59,59
12/25/2022 5:00,27.628,2022,12,25,4,59,59
12/25/2022 5:00,27.53,2022,12,25,4,59,59
12/25/2022 5:00,27.431,2022,12,25,4,59,59
12/25/2022 5:00,27.407,2022,12,25,4,59,59
12/25/2022 5:00,27.407,2022,12,25,4,59,59
12/25/2022 5:00,27.579,2022,12,25,4,59,59
12/25/2022 5:00,27.554,2022,12,25,4,59,59
12/25/2022 5:00,27.53,2022,12,25,4,59,59
12/25/2022 5:00,27.505,2022,12,25,4,59,59
12/25/2022 5:00,27.505,2022,12,25,4,59,59
12/25/2022 5:00,27.53,2022,12,25,4,59,59
12/25/2022 5:00,27.53,2022,12,25,4,59,59
12/25/2022 5:00,27.481,2022,12,25,4,59,59
12/25/2022 5:00,27.481,2022,12,25,4,59,59
12/25/2022 5:00,27.431,2022,12,25,4,59,59
12/25/2022 5:00,27.407,2022,12,25,4,59,59
12/25/2022 5:00,27.407,2022,12,25,4,59,59
12/25/2022 5:00,27.382,2022,12,25,4,59,59
12/25/2022 5:00,27.333,2022,12,25,4,59,59
12/26/2022 5:00,27.284,2022,12,26,4,59,59
12/26/2022 5:00,27.284,2022,12,26,4,59,59
12/26/2022 5:00,27.259,2022,12,26,4,59,59
12/26/2022 5:00,27.235,2022,12,26,4,59,59
12/26/2022 5:00,27.21,2022,12,26,4,59,59
12/26/2022 5:00,27.186,2022,12,26,4,59,59
12/26/2022 5:00,27.161,2022,12,26,4,59,59
12/26/2022 5:00,27.161,2022,12,26,4,59,59
12/26/2022 5:00,27.136,2022,12,26,4,59,59
12/26/2022 5:00,27.136,2022,12,26,4,59,59
12/26/2022 5:00,27.112,2022,12,26,4,59,59
12/26/2022 5:00,27.112,2022,12,26,4,59,59
12/26/2022 5:00,27.136,2022,12,26,4,59,59
12/26/2022 5:00,27.038,2022,12,26,4,59,59
12/26/2022 5:00,26.965,2022,12,26,4,59,59
12/26/2022 5:00,26.94,2022,12,26,4,59,59
12/26/2022 5:00,26.94,2022,12,26,4,59,59
12/26/2022 5:00,26.891,2022,12,26,4,59,59
12/26/2022 5:00,26.867,2022,12,26,4,59,59
12/26/2022 5:00,26.867,2022,12,26,4,59,59
12/26/2022 5:00,26.818,2022,12,26,4,59,59
12/26/2022 5:00,26.793,2022,12,26,4,59,59
12/26/2022 5:00,26.744,2022,12,26,4,59,59
12/26/2022 5:00,26.769,2022,12,26,4,59,59
12/27/2022 5:00,26.769,2022,12,27,4,59,59
12/27/2022 5:00,26.744,2022,12,27,4,59,59
12/27/2022 5:00,26.744,2022,12,27,4,59,59
12/27/2022 5:00,26.72,2022,12,27,4,59,59
12/27/2022 5:00,26.695,2022,12,27,4,59,59
12/27/2022 5:00,26.646,2022,12,27,4,59,59
12/27/2022 5:00,26.622,2022,12,27,4,59,59
12/27/2022 5:00,26.598,2022,12,27,4,59,59
12/27/2022 5:00,26.598,2022,12,27,4,59,59
12/27/2022 5:00,26.622,2022,12,27,4,59,59
12/27/2022 5:00,26.646,2022,12,27,4,59,59
12/27/2022 5:00,26.646,2022,12,27,4,59,59
12/27/2022 5:00,26.695,2022,12,27,4,59,59
12/27/2022 5:00,26.622,2022,12,27,4,59,59
12/27/2022 5:00,26.622,2022,12,27,4,59,59
12/27/2022 5:00,26.646,2022,12,27,4,59,59
12/27/2022 5:00,26.598,2022,12,27,4,59,59
12/27/2022 5:00,26.549,2022,12,27,4,59,59
12/27/2022 5:00,26.549,2022,12,27,4,59,59
12/27/2022 5:00,26.549,2022,12,27,4,59,59
12/27/2022 5:00,26.5,2022,12,27,4,59,59
12/27/2022 5:00,26.5,2022,12,27,4,59,59
12/27/2022 5:00,26.5,2022,12,27,4,59,59
12/27/2022 5:00,26.524,2022,12,27,4,59,59
12/28/2022 5:00,26.549,2022,12,28,4,59,59
12/28/2022 5:00,26.573,2022,12,28,4,59,59
12/28/2022 5:00,26.549,2022,12,28,4,59,59
12/28/2022 5:00,26.524,2022,12,28,4,59,59
12/28/2022 5:00,26.5,2022,12,28,4,59,59
12/28/2022 5:00,26.5,2022,12,28,4,59,59
12/28/2022 5:00,26.451,2022,12,28,4,59,59
12/28/2022 5:00,26.426,2022,12,28,4,59,59
12/28/2022 5:00,26.451,2022,12,28,4,59,59
12/28/2022 5:00,26.402,2022,12,28,4,59,59
12/28/2022 5:00,26.378,2022,12,28,4,59,59
12/28/2022 5:00,26.353,2022,12,28,4,59,59
12/28/2022 5:00,26.304,2022,12,28,4,59,59
12/28/2022 5:00,26.329,2022,12,28,4,59,59
12/28/2022 5:00,26.304,2022,12,28,4,59,59
12/28/2022 5:00,26.28,2022,12,28,4,59,59
12/28/2022 5:00,26.329,2022,12,28,4,59,59
12/28/2022 5:00,26.378,2022,12,28,4,59,59
12/28/2022 5:00,26.402,2022,12,28,4,59,59
12/28/2022 5:00,26.402,2022,12,28,4,59,59
12/28/2022 5:00,26.402,2022,12,28,4,59,59
12/28/2022 5:00,26.426,2022,12,28,4,59,59
12/28/2022 5:00,26.426,2022,12,28,4,59,59
12/28/2022 5:00,26.402,2022,12,28,4,59,59
12/29/2022 5:00,26.426,2022,12,29,4,59,59
12/29/2022 5:00,27.284,2022,12,29,4,59,59
12/29/2022 5:00,27.21,2022,12,29,4,59,59
12/29/2022 5:00,26.989,2022,12,29,4,59,59
12/29/2022 5:00,26.891,2022,12,29,4,59,59
12/29/2022 5:00,26.818,2022,12,29,4,59,59
12/29/2022 5:00,26.793,2022,12,29,4,59,59
12/29/2022 5:00,26.818,2022,12,29,4,59,59
12/29/2022 5:00,26.916,2022,12,29,4,59,59
12/29/2022 5:00,26.891,2022,12,29,4,59,59
12/30/2022 5:00,26.818,2022,12,30,4,59,59
12/30/2022 5:00,26.744,2022,12,30,4,59,59
12/30/2022 5:00,26.744,2022,12,30,4,59,59
12/30/2022 5:00,26.695,2022,12,30,4,59,59
12/30/2022 5:00,26.695,2022,12,30,4,59,59
12/30/2022 5:00,26.646,2022,12,30,4,59,59
12/30/2022 5:00,26.622,2022,12,30,4,59,59
12/30/2022 5:00,26.646,2022,12,30,4,59,59
12/30/2022 5:00,26.695,2022,12,30,4,59,59
12/30/2022 5:00,26.842,2022,12,30,4,59,59
12/30/2022 5:00,26.989,2022,12,30,4,59,59
12/30/2022 5:00,27.063,2022,12,30,4,59,59
12/30/2022 5:00,27.186,2022,12,30,4,59,59
12/30/2022 5:00,27.186,2022,12,30,4,59,59
12/30/2022 5:00,27.235,2022,12,30,4,59,59
12/30/2022 5:00,27.259,2022,12,30,4,59,59
12/30/2022 5:00,27.186,2022,12,30,4,59,59
12/30/2022 5:00,27.063,2022,12,30,4,59,59
12/30/2022 5:00,27.112,2022,12,30,4,59,59
12/30/2022 5:00,27.161,2022,12,30,4,59,59
12/30/2022 5:00,27.136,2022,12,30,4,59,59
12/30/2022 5:00,27.038,2022,12,30,4,59,59
12/30/2022 5:00,26.989,2022,12,30,4,59,59
12/30/2022 5:00,26.965,2022,12,30,4,59,59
12/31/2022 5:00,26.94,2022,12,31,4,59,59
12/31/2022 5:00,26.916,2022,12,31,4,59,59
12/31/2022 5:00,26.916,2022,12,31,4,59,59
12/31/2022 5:00,26.916,2022,12,31,4,59,59
12/31/2022 5:00,26.94,2022,12,31,4,59,59
12/31/2022 5:00,26.94,2022,12,31,4,59,59
12/31/2022 5:00,26.818,2022,12,31,4,59,59
12/31/2022 5:00,26.867,2022,12,31,4,59,59
12/31/2022 5:00,26.916,2022,12,31,4,59,59
12/31/2022 5:00,27.014,2022,12,31,4,59,59
12/31/2022 5:00,27.014,2022,12,31,4,59,59
12/31/2022 5:00,27.186,2022,12,31,4,59,59
12/31/2022 5:00,27.333,2022,12,31,4,59,59
12/31/2022 5:00,27.431,2022,12,31,4,59,59
12/31/2022 5:00,27.677,2022,12,31,4,59,59
12/31/2022 5:00,27.53,2022,12,31,4,59,59
12/31/2022 5:00,27.358,2022,12,31,4,59,59
12/31/2022 5:00,27.333,2022,12,31,4,59,59
12/31/2022 5:00,27.259,2022,12,31,4,59,59
12/31/2022 5:00,27.358,2022,12,31,4,59,59
12/31/2022 5:00,27.087,2022,12,31,4,59,59
12/31/2022 5:00,27.186,2022,12,31,4,59,59
12/31/2022 5:00,27.186,2022,12,31,4,59,59
12/31/2022 5:00,27.161,2022,12,31,4,59,59
1/1/2023 5:00,27.112,2023,1,1,4,59,59
1/1/2023 5:00,27.063,2023,1,1,4,59,59
1/1/2023 5:00,26.989,2023,1,1,4,59,59
1/1/2023 5:00,26.965,2023,1,1,4,59,59
1/1/2023 5:00,26.94,2023,1,1,4,59,59
1/1/2023 5:00,26.916,2023,1,1,4,59,59
1/1/2023 5:00,26.891,2023,1,1,4,59,59
1/1/2023 5:00,26.891,2023,1,1,4,59,59
1/1/2023 5:00,26.891,2023,1,1,4,59,59
1/1/2023 5:00,26.989,2023,1,1,4,59,59
1/1/2023 5:00,27.087,2023,1,1,4,59,59
1/1/2023 5:00,27.186,2023,1,1,4,59,59
1/1/2023 5:00,27.358,2023,1,1,4,59,59
1/1/2023 5:00,27.358,2023,1,1,4,59,59
1/1/2023 5:00,27.407,2023,1,1,4,59,59
1/1/2023 5:00,27.358,2023,1,1,4,59,59
1/1/2023 5:00,27.333,2023,1,1,4,59,59
1/1/2023 5:00,27.308,2023,1,1,4,59,59
1/1/2023 5:00,27.308,2023,1,1,4,59,59
1/1/2023 5:00,27.284,2023,1,1,4,59,59
1/1/2023 5:00,27.259,2023,1,1,4,59,59
1/1/2023 5:00,27.186,2023,1,1,4,59,59
1/1/2023 5:00,27.161,2023,1,1,4,59,59
1/1/2023 5:00,27.136,2023,1,1,4,59,59
1/2/2023 5:00,27.112,2023,1,2,4,59,59
1/2/2023 5:00,27.087,2023,1,2,4,59,59
1/2/2023 5:00,27.161,2023,1,2,4,59,59
1/2/2023 5:00,27.186,2023,1,2,4,59,59
1/2/2023 5:00,27.235,2023,1,2,4,59,59
1/2/2023 5:00,27.235,2023,1,2,4,59,59
1/2/2023 5:00,27.21,2023,1,2,4,59,59
1/2/2023 5:00,27.186,2023,1,2,4,59,59
1/2/2023 5:00,27.21,2023,1,2,4,59,59
1/2/2023 5:00,27.308,2023,1,2,4,59,59
1/2/2023 5:00,27.308,2023,1,2,4,59,59
1/2/2023 5:00,27.284,2023,1,2,4,59,59
1/2/2023 5:00,27.308,2023,1,2,4,59,59
1/2/2023 5:00,27.308,2023,1,2,4,59,59
1/2/2023 5:00,27.358,2023,1,2,4,59,59
1/2/2023 5:00,27.505,2023,1,2,4,59,59
1/2/2023 5:00,27.407,2023,1,2,4,59,59
1/2/2023 5:00,27.333,2023,1,2,4,59,59
1/2/2023 5:00,27.431,2023,1,2,4,59,59
1/2/2023 5:00,27.431,2023,1,2,4,59,59
1/2/2023 5:00,27.358,2023,1,2,4,59,59
1/2/2023 5:00,27.308,2023,1,2,4,59,59
1/2/2023 5:00,27.259,2023,1,2,4,59,59
1/2/2023 5:00,27.259,2023,1,2,4,59,59
1/3/2023 5:00,27.21,2023,1,3,4,59,59
1/3/2023 5:00,27.235,2023,1,3,4,59,59
1/3/2023 5:00,27.235,2023,1,3,4,59,59
1/3/2023 5:00,27.235,2023,1,3,4,59,59
1/3/2023 5:00,27.382,2023,1,3,4,59,59
1/3/2023 5:00,27.382,2023,1,3,4,59,59
1/3/2023 5:00,27.407,2023,1,3,4,59,59
1/3/2023 5:00,27.382,2023,1,3,4,59,59
1/3/2023 5:00,27.358,2023,1,3,4,59,59
1/3/2023 5:00,27.456,2023,1,3,4,59,59
1/3/2023 5:00,27.456,2023,1,3,4,59,59
1/3/2023 5:00,27.431,2023,1,3,4,59,59
1/3/2023 5:00,27.554,2023,1,3,4,59,59
1/3/2023 5:00,27.702,2023,1,3,4,59,59
1/3/2023 5:00,27.85,2023,1,3,4,59,59
1/3/2023 5:00,27.924,2023,1,3,4,59,59
1/3/2023 5:00,27.825,2023,1,3,4,59,59
1/3/2023 5:00,27.924,2023,1,3,4,59,59
1/3/2023 5:00,27.801,2023,1,3,4,59,59
1/3/2023 5:00,27.727,2023,1,3,4,59,59
1/3/2023 5:00,27.604,2023,1,3,4,59,59
1/3/2023 5:00,27.505,2023,1,3,4,59,59
1/3/2023 5:00,27.505,2023,1,3,4,59,59
1/3/2023 5:00,27.505,2023,1,3,4,59,59
1/4/2023 5:00,27.431,2023,1,4,4,59,59
1/4/2023 5:00,27.382,2023,1,4,4,59,59
1/4/2023 5:00,27.431,2023,1,4,4,59,59
1/4/2023 5:00,27.235,2023,1,4,4,59,59
1/4/2023 5:00,27.21,2023,1,4,4,59,59
1/4/2023 5:00,27.21,2023,1,4,4,59,59
1/4/2023 5:00,27.186,2023,1,4,4,59,59
1/4/2023 5:00,27.161,2023,1,4,4,59,59
1/4/2023 5:00,27.21,2023,1,4,4,59,59
1/4/2023 5:00,27.259,2023,1,4,4,59,59
1/4/2023 5:00,27.382,2023,1,4,4,59,59
1/4/2023 5:00,27.481,2023,1,4,4,59,59
1/4/2023 5:00,27.677,2023,1,4,4,59,59
1/4/2023 5:00,27.776,2023,1,4,4,59,59
1/4/2023 5:00,27.924,2023,1,4,4,59,59
1/4/2023 5:00,27.899,2023,1,4,4,59,59
1/4/2023 5:00,27.751,2023,1,4,4,59,59
1/4/2023 5:00,27.702,2023,1,4,4,59,59
1/4/2023 5:00,27.899,2023,1,4,4,59,59
1/4/2023 5:00,27.653,2023,1,4,4,59,59
1/4/2023 5:00,27.554,2023,1,4,4,59,59
1/4/2023 5:00,27.53,2023,1,4,4,59,59
1/4/2023 5:00,27.456,2023,1,4,4,59,59
1/4/2023 5:00,27.456,2023,1,4,4,59,59
1/5/2023 5:00,27.431,2023,1,5,4,59,59
1/5/2023 5:00,27.456,2023,1,5,4,59,59
1/5/2023 5:00,27.431,2023,1,5,4,59,59
1/5/2023 5:00,27.382,2023,1,5,4,59,59
1/5/2023 5:00,27.358,2023,1,5,4,59,59
1/5/2023 5:00,27.284,2023,1,5,4,59,59
1/5/2023 5:00,27.308,2023,1,5,4,59,59
1/5/2023 5:00,27.333,2023,1,5,4,59,59
1/5/2023 5:00,27.481,2023,1,5,4,59,59
1/5/2023 5:00,27.554,2023,1,5,4,59,59
1/5/2023 5:00,27.628,2023,1,5,4,59,59
1/5/2023 5:00,27.702,2023,1,5,4,59,59
1/5/2023 5:00,27.727,2023,1,5,4,59,59
1/5/2023 5:00,27.727,2023,1,5,4,59,59
1/5/2023 5:00,27.727,2023,1,5,4,59,59
1/5/2023 5:00,27.751,2023,1,5,4,59,59
1/5/2023 5:00,27.604,2023,1,5,4,59,59
1/5/2023 5:00,27.481,2023,1,5,4,59,59
1/5/2023 5:00,27.505,2023,1,5,4,59,59
1/5/2023 5:00,27.431,2023,1,5,4,59,59
1/5/2023 5:00,27.382,2023,1,5,4,59,59
1/5/2023 5:00,27.358,2023,1,5,4,59,59
1/5/2023 5:00,27.308,2023,1,5,4,59,59
1/5/2023 5:00,27.259,2023,1,5,4,59,59
1/6/2023 5:00,27.21,2023,1,6,4,59,59
1/6/2023 5:00,27.259,2023,1,6,4,59,59
1/6/2023 5:00,27.259,2023,1,6,4,59,59
1/6/2023 5:00,27.186,2023,1,6,4,59,59
1/6/2023 5:00,27.161,2023,1,6,4,59,59
1/6/2023 5:00,27.161,2023,1,6,4,59,59
1/6/2023 5:00,27.186,2023,1,6,4,59,59
1/6/2023 5:00,27.259,2023,1,6,4,59,59
1/6/2023 5:00,27.53,2023,1,6,4,59,59
1/6/2023 5:00,27.628,2023,1,6,4,59,59
1/6/2023 5:00,27.653,2023,1,6,4,59,59
1/6/2023 5:00,27.456,2023,1,6,4,59,59
1/6/2023 5:00,27.53,2023,1,6,4,59,59
1/6/2023 5:00,27.85,2023,1,6,4,59,59
1/6/2023 5:00,27.554,2023,1,6,4,59,59
1/6/2023 5:00,27.628,2023,1,6,4,59,59
1/6/2023 5:00,27.776,2023,1,6,4,59,59
1/6/2023 5:00,27.481,2023,1,6,4,59,59
1/6/2023 5:00,27.481,2023,1,6,4,59,59
1/6/2023 5:00,27.358,2023,1,6,4,59,59
1/6/2023 5:00,27.382,2023,1,6,4,59,59
1/6/2023 5:00,27.308,2023,1,6,4,59,59
1/6/2023 5:00,27.259,2023,1,6,4,59,59
1/6/2023 5:00,27.235,2023,1,6,4,59,59
1/7/2023 5:00,27.21,2023,1,7,4,59,59
1/7/2023 5:00,27.186,2023,1,7,4,59,59
1/7/2023 5:00,27.235,2023,1,7,4,59,59
1/7/2023 5:00,27.235,2023,1,7,4,59,59
1/7/2023 5:00,27.235,2023,1,7,4,59,59
1/7/2023 5:00,27.161,2023,1,7,4,59,59
1/7/2023 5:00,27.112,2023,1,7,4,59,59
1/7/2023 5:00,27.038,2023,1,7,4,59,59
1/7/2023 5:00,27.038,2023,1,7,4,59,59
1/7/2023 5:00,27.136,2023,1,7,4,59,59
1/7/2023 5:00,27.186,2023,1,7,4,59,59
1/7/2023 5:00,27.161,2023,1,7,4,59,59
1/7/2023 5:00,27.308,2023,1,7,4,59,59
1/7/2023 5:00,27.407,2023,1,7,4,59,59
1/7/2023 5:00,27.505,2023,1,7,4,59,59
1/7/2023 5:00,27.481,2023,1,7,4,59,59
1/7/2023 5:00,27.505,2023,1,7,4,59,59
1/7/2023 5:00,27.481,2023,1,7,4,59,59
1/7/2023 5:00,27.407,2023,1,7,4,59,59
1/7/2023 5:00,27.284,2023,1,7,4,59,59
1/7/2023 5:00,27.136,2023,1,7,4,59,59
1/7/2023 5:00,27.112,2023,1,7,4,59,59
1/7/2023 5:00,27.112,2023,1,7,4,59,59
1/7/2023 5:00,27.063,2023,1,7,4,59,59
1/8/2023 5:00,27.014,2023,1,8,4,59,59
1/8/2023 5:00,27.063,2023,1,8,4,59,59
1/8/2023 5:00,27.063,2023,1,8,4,59,59
1/8/2023 5:00,27.063,2023,1,8,4,59,59
1/8/2023 5:00,27.038,2023,1,8,4,59,59
1/8/2023 5:00,27.038,2023,1,8,4,59,59
1/8/2023 5:00,26.989,2023,1,8,4,59,59
1/8/2023 5:00,26.965,2023,1,8,4,59,59
1/8/2023 5:00,26.965,2023,1,8,4,59,59
1/8/2023 5:00,26.916,2023,1,8,4,59,59
1/8/2023 5:00,27.087,2023,1,8,4,59,59
1/8/2023 5:00,27.161,2023,1,8,4,59,59
1/8/2023 5:00,27.186,2023,1,8,4,59,59
1/8/2023 5:00,27.259,2023,1,8,4,59,59
1/8/2023 5:00,27.308,2023,1,8,4,59,59
1/8/2023 5:00,27.308,2023,1,8,4,59,59
1/8/2023 5:00,27.259,2023,1,8,4,59,59
1/8/2023 5:00,27.21,2023,1,8,4,59,59
